k,ZMP_ref_x,ZMP_ref_y,ZMP_x,COM_x,ZMP_y,COM_y
2354,0.1,-0.05,0.100035,0.099459,-0.0500692,-0.0462125
2355,0.1,-0.05,0.100034,0.0994718,-0.0500687,-0.0462199
2356,0.1,-0.05,0.100034,0.0994845,-0.0500682,-0.0462271
2357,0.1,-0.05,0.100034,0.0994972,-0.0500677,-0.0462341
2358,0.1,-0.05,0.100034,0.0995099,-0.0500672,-0.0462409
2359,0.1,-0.05,0.100033,0.0995226,-0.0500668,-0.0462476
2360,0.1,-0.05,0.100033,0.0995353,-0.0500663,-0.0462541
2361,0.1,-0.05,0.100033,0.0995479,-0.0500658,-0.0462605
2362,0.1,-0.05,0.100033,0.0995605,-0.0500654,-0.0462666
2363,0.1,-0.05,0.100033,0.0995731,-0.0500649,-0.0462726
2364,0.1,-0.05,0.100032,0.0995856,-0.0500644,-0.0462785
2365,0.1,-0.05,0.100032,0.0995982,-0.050064,-0.0462841
2366,0.1,-0.05,0.100032,0.0996107,-0.0500635,-0.0462896
2367,0.1,-0.05,0.100032,0.0996232,-0.0500631,-0.0462949
2368,0.1,-0.05,0.100031,0.0996357,-0.0500626,-0.0463001
2369,0.1,-0.05,0.100031,0.0996482,-0.0500622,-0.0463051
2370,0.1,-0.05,0.100031,0.0996607,-0.0500618,-0.0463099
2371,0.1,-0.05,0.100031,0.0996731,-0.0500613,-0.0463146
2372,0.1,-0.05,0.100031,0.0996855,-0.0500609,-0.046319
2373,0.1,-0.05,0.10003,0.0996979,-0.0500605,-0.0463234
2374,0.1,-0.05,0.10003,0.0997103,-0.05006,-0.0463275
2375,0.1,-0.05,0.10003,0.0997227,-0.0500596,-0.0463315
2376,0.1,-0.05,0.10003,0.0997351,-0.0500592,-0.0463353
2377,0.1,-0.05,0.100029,0.0997474,-0.0500588,-0.046339
2378,0.1,-0.05,0.100029,0.0997598,-0.0500584,-0.0463425
2379,0.1,-0.05,0.100029,0.0997721,-0.050058,-0.0463458
2380,0.1,-0.05,0.100029,0.0997844,-0.0500576,-0.0463489
2381,0.1,-0.05,0.100029,0.0997967,-0.0500572,-0.0463519
2382,0.1,-0.05,0.100028,0.099809,-0.0500568,-0.0463548
2383,0.1,-0.05,0.100028,0.0998213,-0.0500564,-0.0463574
2384,0.1,-0.05,0.100028,0.0998336,-0.050056,-0.0463599
2385,0.1,-0.05,0.100028,0.0998458,-0.0500556,-0.0463623
2386,0.1,-0.05,0.100028,0.0998581,-0.0500552,-0.0463644
2387,0.1,-0.05,0.100027,0.0998703,-0.0500548,-0.0463664
2388,0.1,-0.05,0.100027,0.0998826,-0.0500544,-0.0463683
2389,0.1,-0.05,0.100027,0.0998948,-0.0500541,-0.0463699
2390,0.1,-0.05,0.100027,0.0999071,-0.0500537,-0.0463714
2391,0.1,-0.05,0.100027,0.0999193,-0.0500533,-0.0463728
2392,0.1,-0.05,0.100027,0.0999315,-0.050053,-0.046374
2393,0.1,-0.05,0.100026,0.0999437,-0.0500526,-0.046375
2394,0.1,-0.05,0.100026,0.0999559,-0.0500522,-0.0463758
2395,0.1,-0.05,0.100026,0.0999682,-0.0500519,-0.0463765
2396,0.1,-0.05,0.100026,0.0999804,-0.0500515,-0.0463771
2397,0.1,-0.05,0.100026,0.0999926,-0.0500512,-0.0463774
2398,0.1,-0.05,0.100025,0.100005,-0.0500508,-0.0463776
2399,0.1,-0.05,0.100025,0.100017,-0.0500505,-0.0463776
2400,0.1,-0.05,0.100025,0.100029,-0.0500501,-0.0463775
2401,0.1,-0.05,0.100025,0.100041,-0.0500498,-0.0463772
2402,0.1,-0.05,0.100025,0.100054,-0.0500494,-0.0463768
2403,0.1,-0.05,0.100025,0.100066,-0.0500491,-0.0463761
2404,0.1,-0.05,0.100024,0.100078,-0.0500488,-0.0463754
2405,0.1,-0.05,0.100024,0.10009,-0.0500484,-0.0463744
2406,0.1,-0.05,0.100024,0.100102,-0.0500481,-0.0463733
2407,0.1,-0.05,0.100024,0.100115,-0.0500478,-0.046372
2408,0.1,-0.05,0.100024,0.100127,-0.0500475,-0.0463706
2409,0.1,-0.05,0.100024,0.100139,-0.0500472,-0.046369
2410,0.1,-0.05,0.100023,0.100151,-0.0500468,-0.0463672
2411,0.1,-0.05,0.100023,0.100164,-0.0500465,-0.0463653
2412,0.1,-0.05,0.100023,0.100176,-0.0500462,-0.0463632
2413,0.1,-0.05,0.100023,0.100188,-0.0500459,-0.0463609
2414,0.1,-0.05,0.100023,0.1002,-0.0500456,-0.0463585
2415,0.1,-0.05,0.100023,0.100213,-0.0500453,-0.0463559
2416,0.1,-0.05,0.100023,0.100225,-0.050045,-0.0463531
2417,0.1,-0.05,0.100022,0.100237,-0.0500447,-0.0463502
2418,0.1,-0.05,0.100022,0.100249,-0.0500444,-0.0463471
2419,0.1,-0.05,0.100022,0.100262,-0.0500441,-0.0463439
2420,0.1,-0.05,0.100022,0.100274,-0.0500438,-0.0463405
2421,0.1,-0.05,0.100022,0.100286,-0.0500435,-0.0463369
2422,0.1,-0.05,0.100022,0.100299,-0.0500432,-0.0463332
2423,0.1,-0.05,0.100022,0.100311,-0.0500429,-0.0463292
2424,0.1,-0.05,0.100021,0.100323,-0.0500427,-0.0463252
2425,0.1,-0.05,0.100021,0.100336,-0.0500424,-0.0463209
2426,0.1,-0.05,0.100021,0.100348,-0.0500421,-0.0463165
2427,0.1,-0.05,0.100021,0.100361,-0.0500418,-0.0463119
2428,0.1,-0.05,0.100021,0.100373,-0.0500415,-0.0463072
2429,0.1,-0.05,0.100021,0.100385,-0.0500413,-0.0463023
2430,0.1,-0.05,0.100021,0.100398,-0.050041,-0.0462972
2431,0.1,-0.05,0.10002,0.10041,-0.0500407,-0.046292
2432,0.1,-0.05,0.10002,0.100423,-0.0500404,-0.0462866
2433,0.1,-0.05,0.10002,0.100435,-0.0500402,-0.046281
2434,0.1,-0.05,0.10002,0.100448,-0.0500399,-0.0462753
2435,0.1,-0.05,0.10002,0.10046,-0.0500396,-0.0462694
2436,0.1,-0.05,0.10002,0.100473,-0.0500394,-0.0462633
2437,0.1,-0.05,0.10002,0.100486,-0.0500391,-0.046257
2438,0.1,-0.05,0.100019,0.100498,-0.0500389,-0.0462506
2439,0.1,-0.05,0.100019,0.100511,-0.0500386,-0.046244
2440,0.1,-0.05,0.100019,0.100523,-0.0500383,-0.0462373
2441,0.1,-0.05,0.100019,0.100536,-0.0500381,-0.0462304
2442,0.1,-0.05,0.100019,0.100549,-0.0500378,-0.0462233
2443,0.1,-0.05,0.100019,0.100561,-0.0500376,-0.046216
2444,0.1,-0.05,0.100019,0.100574,-0.0500373,-0.0462086
2445,0.1,-0.05,0.100019,0.100587,-0.0500371,-0.046201
2446,0.1,-0.05,0.100018,0.1006,-0.0500368,-0.0461932
2447,0.1,-0.05,0.100018,0.100613,-0.0500366,-0.0461853
2448,0.1,-0.05,0.100018,0.100625,-0.0500363,-0.0461771
2449,0.1,-0.05,0.100018,0.100638,-0.0500361,-0.0461688
2450,0.1,-0.05,0.100018,0.100651,-0.0500359,-0.0461604
2451,0.1,-0.05,0.100018,0.100664,-0.0500356,-0.0461518
2452,0.1,-0.05,0.100018,0.100677,-0.0500354,-0.0461429
2453,0.1,-0.05,0.100018,0.10069,-0.0500351,-0.046134
2454,0.1,-0.05,0.100018,0.100703,-0.0500349,-0.0461248
2455,0.1,-0.05,0.100017,0.100716,-0.0500347,-0.0461155
2456,0.1,-0.05,0.100017,0.100729,-0.0500344,-0.046106
2457,0.1,-0.05,0.100017,0.100742,-0.0500342,-0.0460963
2458,0.1,-0.05,0.100017,0.100755,-0.050034,-0.0460864
2459,0.1,-0.05,0.100017,0.100769,-0.0500338,-0.0460764
2460,0.1,-0.05,0.100017,0.100782,-0.0500335,-0.0460662
2461,0.1,-0.05,0.100017,0.100795,-0.0500333,-0.0460558
2462,0.1,-0.05,0.100017,0.100808,-0.0500331,-0.0460453
2463,0.1,-0.05,0.100016,0.100822,-0.0500329,-0.0460345
2464,0.1,-0.05,0.100016,0.100835,-0.0500327,-0.0460236
2465,0.1,-0.05,0.100016,0.100848,-0.0500324,-0.0460125
2466,0.1,-0.05,0.100016,0.100862,-0.0500322,-0.0460012
2467,0.1,-0.05,0.100016,0.100875,-0.050032,-0.0459898
2468,0.1,-0.05,0.100016,0.100889,-0.0500318,-0.0459781
2469,0.1,-0.05,0.100016,0.100902,-0.0500316,-0.0459663
2470,0.1,-0.05,0.100016,0.100916,-0.0500314,-0.0459543
2471,0.1,-0.05,0.100016,0.100929,-0.0500312,-0.0459421
2472,0.1,-0.05,0.100016,0.100943,-0.050031,-0.0459298
2473,0.1,-0.05,0.100015,0.100957,-0.0500307,-0.0459172
2474,0.1,-0.05,0.100015,0.10097,-0.0500305,-0.0459045
2475,0.1,-0.05,0.100015,0.100984,-0.0500303,-0.0458916
2476,0.1,-0.05,0.100015,0.100998,-0.0500301,-0.0458785
2477,0.1,-0.05,0.100015,0.101012,-0.0500299,-0.0458652
2478,0.1,-0.05,0.100015,0.101026,-0.0500297,-0.0458517
2479,0.1,-0.05,0.100015,0.10104,-0.0500295,-0.0458381
2480,0.1,-0.05,0.100015,0.101054,-0.0500293,-0.0458242
2481,0.1,-0.05,0.100015,0.101068,-0.0500291,-0.0458102
2482,0.1,-0.05,0.100015,0.101082,-0.050029,-0.045796
2483,0.1,-0.05,0.100014,0.101096,-0.0500288,-0.0457816
2484,0.1,-0.05,0.100014,0.10111,-0.0500286,-0.045767
2485,0.1,-0.05,0.100014,0.101125,-0.0500284,-0.0457522
2486,0.1,-0.05,0.100014,0.101139,-0.0500282,-0.0457372
2487,0.1,-0.05,0.100014,0.101153,-0.050028,-0.0457221
2488,0.1,-0.05,0.100014,0.101168,-0.0500278,-0.0457067
2489,0.1,-0.05,0.100014,0.101182,-0.0500276,-0.0456912
2490,0.1,-0.05,0.100014,0.101196,-0.0500274,-0.0456754
2491,0.1,-0.05,0.100014,0.101211,-0.0500273,-0.0456595
2492,0.1,-0.05,0.100014,0.101226,-0.0500271,-0.0456433
2493,0.1,-0.05,0.100013,0.10124,-0.0500269,-0.045627
2494,0.1,-0.05,0.100013,0.101255,-0.0500267,-0.0456105
2495,0.1,-0.05,0.100013,0.10127,-0.0500265,-0.0455938
2496,0.1,-0.05,0.100013,0.101285,-0.0500264,-0.0455768
2497,0.1,-0.05,0.100013,0.101299,-0.0500262,-0.0455597
2498,0.1,-0.05,0.100013,0.101314,-0.050026,-0.0455424
2499,0.1,-0.05,0.100013,0.101329,-0.0500258,-0.0455249
2500,0.1,-0.05,0.100013,0.101344,-0.0500257,-0.0455072
2501,0.1,-0.05,0.100013,0.10136,-0.0500255,-0.0454892
2502,0.1,-0.05,0.100013,0.101375,-0.0500253,-0.0454711
2503,0.1,-0.05,0.100013,0.10139,-0.0500252,-0.0454528
2504,0.1,-0.05,0.100013,0.101405,-0.050025,-0.0454343
2505,0.1,-0.05,0.100012,0.101421,-0.0500248,-0.0454155
2506,0.1,-0.05,0.100012,0.101436,-0.0500247,-0.0453966
2507,0.1,-0.05,0.100012,0.101451,-0.0500245,-0.0453775
2508,0.1,-0.05,0.100012,0.101467,-0.0500243,-0.0453581
2509,0.1,-0.05,0.100012,0.101483,-0.0500242,-0.0453385
2510,0.1,-0.05,0.100012,0.101498,-0.050024,-0.0453188
2511,0.1,-0.05,0.100012,0.101514,-0.0500238,-0.0452988
2512,0.1,-0.05,0.100012,0.10153,-0.0500237,-0.0452786
2513,0.1,-0.05,0.100012,0.101546,-0.0500235,-0.0452582
2514,0.1,-0.05,0.100012,0.101562,-0.0500234,-0.0452376
2515,0.1,-0.05,0.100012,0.101578,-0.0500232,-0.0452168
2516,0.1,-0.05,0.100012,0.101594,-0.0500231,-0.0451957
2517,0.1,-0.05,0.100012,0.10161,-0.0500229,-0.0451745
2518,0.1,-0.05,0.100011,0.101626,-0.0500228,-0.045153
2519,0.1,-0.05,0.100011,0.101642,-0.0500226,-0.0451313
2520,0.1,-0.05,0.100011,0.101659,-0.0500224,-0.0451094
2521,0.1,-0.05,0.100011,0.101675,-0.0500223,-0.0450872
2522,0.1,-0.05,0.100011,0.101692,-0.0500222,-0.0450649
2523,0.1,-0.05,0.100011,0.101708,-0.050022,-0.0450423
2524,0.1,-0.05,0.100011,0.101725,-0.0500219,-0.0450195
2525,0.1,-0.05,0.100011,0.101742,-0.0500217,-0.0449965
2526,0.1,-0.05,0.100011,0.101759,-0.0500216,-0.0449733
2527,0.1,-0.05,0.100011,0.101775,-0.0500214,-0.0449498
2528,0.1,-0.05,0.100011,0.101792,-0.0500213,-0.0449261
2529,0.1,-0.05,0.100011,0.101809,-0.0500211,-0.0449022
2530,0.1,-0.05,0.100011,0.101827,-0.050021,-0.0448781
2531,0.1,-0.05,0.10001,0.101844,-0.0500209,-0.0448537
2532,0.1,-0.05,0.10001,0.101861,-0.0500207,-0.0448291
2533,0.1,-0.05,0.10001,0.101879,-0.0500206,-0.0448043
2534,0.1,-0.05,0.10001,0.101896,-0.0500204,-0.0447792
2535,0.1,-0.05,0.10001,0.101914,-0.0500203,-0.0447539
2536,0.1,-0.05,0.10001,0.101931,-0.0500202,-0.0447283
2537,0.1,-0.05,0.10001,0.101949,-0.05002,-0.0447026
2538,0.1,-0.05,0.10001,0.101967,-0.0500199,-0.0446766
2539,0.1,-0.05,0.10001,0.101985,-0.0500198,-0.0446503
2540,0.1,-0.05,0.10001,0.102003,-0.0500196,-0.0446238
2541,0.1,-0.05,0.10001,0.102021,-0.0500195,-0.0445971
2542,0.1,-0.05,0.10001,0.102039,-0.0500194,-0.0445701
2543,0.1,-0.05,0.10001,0.102057,-0.0500192,-0.0445429
2544,0.1,-0.05,0.10001,0.102075,-0.0500191,-0.0445155
2545,0.1,-0.05,0.10001,0.102094,-0.050019,-0.0444878
2546,0.1,-0.05,0.100009,0.102112,-0.0500189,-0.0444598
2547,0.1,-0.05,0.100009,0.102131,-0.0500187,-0.0444316
2548,0.1,-0.05,0.100009,0.10215,-0.0500186,-0.0444032
2549,0.1,-0.05,0.100009,0.102169,-0.0500185,-0.0443745
2550,0.1,-0.05,0.100009,0.102187,-0.0500184,-0.0443455
2551,0.1,-0.05,0.100009,0.102206,-0.0500182,-0.0443163
2552,0.1,-0.05,0.100009,0.102226,-0.0500181,-0.0442869
2553,0.1,-0.05,0.100009,0.102245,-0.050018,-0.0442571
2554,0.1,-0.05,0.100009,0.102264,-0.0500179,-0.0442272
2555,0.1,-0.05,0.100009,0.102283,-0.0500178,-0.0441969
2556,0.1,-0.05,0.100009,0.102303,-0.0500176,-0.0441665
2557,0.1,-0.05,0.100009,0.102323,-0.0500175,-0.0441357
2558,0.1,-0.05,0.100009,0.102342,-0.0500174,-0.0441047
2559,0.1,-0.05,0.100009,0.102362,-0.0500173,-0.0440734
2560,0.1,-0.05,0.100009,0.102382,-0.0500172,-0.0440419
2561,0.1,-0.05,0.100009,0.102402,-0.0500171,-0.0440101
2562,0.1,-0.05,0.100009,0.102422,-0.0500169,-0.043978
2563,0.1,-0.05,0.100008,0.102442,-0.0500168,-0.0439457
2564,0.1,-0.05,0.100008,0.102463,-0.0500167,-0.0439131
2565,0.1,-0.05,0.100008,0.102483,-0.0500166,-0.0438802
2566,0.1,-0.05,0.100008,0.102504,-0.0500165,-0.043847
2567,0.1,-0.05,0.100008,0.102524,-0.0500164,-0.0438136
2568,0.1,-0.05,0.100008,0.102545,-0.0500163,-0.0437799
2569,0.1,-0.05,0.100008,0.102566,-0.0500162,-0.0437459
2570,0.1,-0.05,0.100008,0.102587,-0.0500161,-0.0437116
2571,0.1,-0.05,0.100008,0.102608,-0.0500159,-0.0436771
2572,0.1,-0.05,0.100008,0.10263,-0.0500158,-0.0436422
2573,0.1,-0.05,0.100008,0.102651,-0.0500157,-0.0436071
2574,0.1,-0.05,0.100008,0.102672,-0.0500156,-0.0435717
2575,0.1,-0.05,0.100008,0.102694,-0.0500155,-0.043536
2576,0.1,-0.05,0.100008,0.102716,-0.0500154,-0.0435
2577,0.1,-0.05,0.100008,0.102738,-0.0500153,-0.0434638
2578,0.1,-0.05,0.100008,0.102759,-0.0500152,-0.0434272
2579,0.1,-0.05,0.100008,0.102782,-0.0500151,-0.0433904
2580,0.1,-0.05,0.100008,0.102804,-0.050015,-0.0433532
2581,0.1,-0.05,0.100008,0.102826,-0.0500149,-0.0433158
2582,0.1,-0.05,0.100007,0.102849,-0.0500148,-0.043278
2583,0.1,-0.05,0.100007,0.102871,-0.0500147,-0.04324
2584,0.1,-0.05,0.100007,0.102894,-0.0500146,-0.0432016
2585,0.1,-0.05,0.100007,0.102917,-0.0500145,-0.043163
2586,0.1,-0.05,0.100007,0.10294,-0.0500144,-0.043124
2587,0.1,-0.05,0.100007,0.102963,-0.0500143,-0.0430848
2588,0.1,-0.05,0.100007,0.102986,-0.0500142,-0.0430452
2589,0.1,-0.05,0.100007,0.103009,-0.0500141,-0.0430053
2590,0.1,-0.05,0.100007,0.103033,-0.050014,-0.0429651
2591,0.1,-0.05,0.100007,0.103057,-0.0500139,-0.0429246
2592,0.1,-0.05,0.100007,0.10308,-0.0500138,-0.0428838
2593,0.1,-0.05,0.100007,0.103104,-0.0500138,-0.0428426
2594,0.1,-0.05,0.100007,0.103128,-0.0500137,-0.0428012
2595,0.1,-0.05,0.100007,0.103152,-0.0500136,-0.0427594
2596,0.1,-0.05,0.100007,0.103177,-0.0500135,-0.0427173
2597,0.1,-0.05,0.100007,0.103201,-0.0500134,-0.0426748
2598,0.1,-0.05,0.100007,0.103226,-0.0500133,-0.0426321
2599,0.1,-0.05,0.100007,0.103251,-0.0500132,-0.042589
2600,0.1,-0.05,0.100007,0.103276,-0.0500131,-0.0425455
2601,0.1,-0.05,0.100007,0.103301,-0.050013,-0.0425018
2602,0.1,-0.05,0.100007,0.103326,-0.0500129,-0.0424577
2603,0.1,-0.05,0.100006,0.103351,-0.0500129,-0.0424133
2604,0.1,-0.05,0.100006,0.103377,-0.0500128,-0.0423685
2605,0.1,-0.05,0.100006,0.103402,-0.0500127,-0.0423234
2606,0.1,-0.05,0.100006,0.103428,-0.0500126,-0.0422779
2607,0.1,-0.05,0.100006,0.103454,-0.0500125,-0.0422321
2608,0.1,-0.05,0.100006,0.10348,-0.0500124,-0.042186
2609,0.1,-0.05,0.100006,0.103506,-0.0500123,-0.0421395
2610,0.1,-0.05,0.100006,0.103533,-0.0500123,-0.0420927
2611,0.1,-0.05,0.100006,0.103559,-0.0500122,-0.0420455
2612,0.1,-0.05,0.100006,0.103586,-0.0500121,-0.0419979
2613,0.1,-0.05,0.100006,0.103613,-0.050012,-0.04195
2614,0.1,-0.05,0.100006,0.10364,-0.0500119,-0.0419018
2615,0.1,-0.05,0.100006,0.103667,-0.0500119,-0.0418531
2616,0.1,-0.05,0.100006,0.103695,-0.0500118,-0.0418041
2617,0.1,-0.05,0.100006,0.103722,-0.0500117,-0.0417548
2618,0.1,-0.05,0.100006,0.10375,-0.0500116,-0.041705
2619,0.1,-0.05,0.100006,0.103778,-0.0500115,-0.0416549
2620,0.1,-0.05,0.100006,0.103806,-0.0500115,-0.0416045
2621,0.1,-0.05,0.100006,0.103834,-0.0500114,-0.0415536
2622,0.1,-0.05,0.100006,0.103862,-0.0500113,-0.0415024
2623,0.1,-0.05,0.100006,0.103891,-0.0500112,-0.0414508
2624,0.1,-0.05,0.100006,0.10392,-0.0500112,-0.0413988
2625,0.1,-0.05,0.100006,0.103948,-0.0500111,-0.0413465
2626,0.1,-0.05,0.100006,0.103977,-0.050011,-0.0412937
2627,0.1,-0.05,0.100006,0.104007,-0.0500109,-0.0412406
2628,0.1,-0.05,0.100006,0.104036,-0.0500109,-0.041187
2629,0.1,-0.05,0.100005,0.104066,-0.0500108,-0.0411331
2630,0.1,-0.05,0.100005,0.104096,-0.0500107,-0.0410788
2631,0.1,-0.05,0.100005,0.104126,-0.0500106,-0.0410241
2632,0.1,-0.05,0.100005,0.104156,-0.0500106,-0.0409689
2633,0.1,-0.05,0.100005,0.104186,-0.0500105,-0.0409134
2634,0.1,-0.05,0.100005,0.104217,-0.0500104,-0.0408575
2635,0.1,-0.05,0.100005,0.104247,-0.0500104,-0.0408011
2636,0.1,-0.05,0.100005,0.104278,-0.0500103,-0.0407444
2637,0.1,-0.05,0.100005,0.104309,-0.0500102,-0.0406872
2638,0.1,-0.05,0.100005,0.104341,-0.0500101,-0.0406297
2639,0.1,-0.05,0.100005,0.104372,-0.0500101,-0.0405717
2640,0.1,-0.05,0.100005,0.104404,-0.05001,-0.0405132
2641,0.1,-0.05,0.100005,0.104436,-0.0500099,-0.0404544
2642,0.1,-0.05,0.100005,0.104468,-0.0500099,-0.0403951
2643,0.1,-0.05,0.100005,0.1045,-0.0500098,-0.0403354
2644,0.1,-0.05,0.100005,0.104532,-0.0500097,-0.0402753
2645,0.1,-0.05,0.100005,0.104565,-0.0500097,-0.0402147
2646,0.1,-0.05,0.100005,0.104598,-0.0500096,-0.0401537
2647,0.1,-0.05,0.100005,0.104631,-0.0500095,-0.0400923
2648,0.1,-0.05,0.100005,0.104664,-0.0500095,-0.0400304
2649,0.1,-0.05,0.100005,0.104698,-0.0500094,-0.0399681
2650,0.1,-0.05,0.100005,0.104731,-0.0500094,-0.0399053
2651,0.1,-0.05,0.100005,0.104765,-0.0500093,-0.0398421
2652,0.1,-0.05,0.100005,0.104799,-0.0500092,-0.0397784
2653,0.1,-0.05,0.100005,0.104834,-0.0500092,-0.0397143
2654,0.1,-0.05,0.100005,0.104868,-0.0500091,-0.0396497
2655,0.1,-0.05,0.100005,0.104903,-0.050009,-0.0395847
2656,0.1,-0.05,0.100005,0.104938,-0.050009,-0.0395191
2657,0.1,-0.05,0.100005,0.104973,-0.0500089,-0.0394531
2658,0.1,-0.05,0.100005,0.105009,-0.0500089,-0.0393867
2659,0.1,-0.05,0.100004,0.105044,-0.0500088,-0.0393198
2660,0.1,-0.05,0.100004,0.10508,-0.0500087,-0.0392524
2661,0.1,-0.05,0.100004,0.105116,-0.0500087,-0.0391845
2662,0.1,-0.05,0.100004,0.105153,-0.0500086,-0.0391161
2663,0.1,-0.05,0.100004,0.105189,-0.0500086,-0.0390472
2664,0.1,-0.05,0.100004,0.105226,-0.0500085,-0.0389779
2665,0.1,-0.05,0.100004,0.105263,-0.0500084,-0.0389081
2666,0.1,-0.05,0.100004,0.1053,-0.0500084,-0.0388377
2667,0.1,-0.05,0.100004,0.105338,-0.0500083,-0.0387669
2668,0.1,-0.05,0.100004,0.105376,-0.0500083,-0.0386956
2669,0.1,-0.05,0.100004,0.105414,-0.0500082,-0.0386237
2670,0.1,-0.05,0.100004,0.105452,-0.0500082,-0.0385514
2671,0.1,-0.05,0.100004,0.10549,-0.0500081,-0.0384785
2672,0.1,-0.05,0.100004,0.105529,-0.050008,-0.0384052
2673,0.1,-0.05,0.100004,0.105568,-0.050008,-0.0383313
2674,0.1,-0.05,0.100004,0.105607,-0.0500079,-0.0382569
2675,0.1,-0.05,0.100004,0.105646,-0.0500079,-0.038182
2676,0.1,-0.05,0.100004,0.105686,-0.0500078,-0.0381065
2677,0.1,-0.05,0.100004,0.105726,-0.0500078,-0.0380305
2678,0.1,-0.05,0.100004,0.105766,-0.0500077,-0.037954
2679,0.1,-0.05,0.100004,0.105807,-0.0500077,-0.0378769
2680,0.1,-0.05,0.100004,0.105848,-0.0500076,-0.0377993
2681,0.1,-0.05,0.100004,0.105888,-0.0500076,-0.0377212
2682,0.1,-0.05,0.100004,0.10593,-0.0500075,-0.0376425
2683,0.1,-0.05,0.100004,0.105971,-0.0500075,-0.0375633
2684,0.1,-0.05,0.100004,0.106013,-0.0500074,-0.0374835
2685,0.1,-0.05,0.100004,0.106055,-0.0500074,-0.0374031
2686,0.1,-0.05,0.100004,0.106097,-0.0500073,-0.0373222
2687,0.1,-0.05,0.100004,0.10614,-0.0500073,-0.0372407
2688,0.1,-0.05,0.100004,0.106183,-0.0500072,-0.0371586
2689,0.1,-0.05,0.100004,0.106226,-0.0500072,-0.037076
2690,0.1,-0.05,0.100004,0.106269,-0.0500071,-0.0369928
2691,0.1,-0.05,0.100004,0.106313,-0.0500071,-0.036909
2692,0.1,-0.05,0.100004,0.106357,-0.050007,-0.0368247
2693,0.1,-0.05,0.100004,0.106401,-0.050007,-0.0367397
2694,0.1,-0.05,0.100004,0.106446,-0.0500069,-0.0366542
2695,0.1,-0.05,0.100004,0.106491,-0.0500069,-0.036568
2696,0.1,-0.05,0.100004,0.106536,-0.0500068,-0.0364813
2697,0.1,-0.05,0.100004,0.106581,-0.0500068,-0.0363939
2698,0.1,-0.05,0.100003,0.106627,-0.0500067,-0.036306
2699,0.1,-0.05,0.100003,0.106673,-0.0500067,-0.0362174
2700,0.1,-0.05,0.100003,0.106719,-0.0500066,-0.0361282
2701,0.1,-0.05,0.100003,0.106766,-0.0500066,-0.0360384
2702,0.1,-0.05,0.100003,0.106813,-0.0500065,-0.035948
2703,0.1,-0.05,0.100003,0.10686,-0.0500065,-0.035857
2704,0.1,-0.05,0.100003,0.106907,-0.0500064,-0.0357653
2705,0.1,-0.05,0.100003,0.106955,-0.0500064,-0.035673
2706,0.1,-0.05,0.100003,0.107003,-0.0500064,-0.03558
2707,0.1,-0.05,0.100003,0.107052,-0.0500063,-0.0354864
2708,0.1,-0.05,0.100003,0.1071,-0.0500063,-0.0353922
2709,0.1,-0.05,0.100003,0.10715,-0.0500062,-0.0352973
2710,0.1,-0.05,0.100003,0.107199,-0.0500062,-0.0352018
2711,0.1,-0.05,0.100003,0.107249,-0.0500061,-0.0351055
2712,0.1,-0.05,0.100003,0.107299,-0.0500061,-0.0350087
2713,0.1,-0.05,0.100003,0.107349,-0.0500061,-0.0349111
2714,0.1,-0.05,0.100003,0.1074,-0.050006,-0.0348129
2715,0.1,-0.05,0.100003,0.107451,-0.050006,-0.034714
2716,0.1,-0.05,0.100003,0.107502,-0.0500059,-0.0346144
2717,0.1,-0.05,0.100003,0.107554,-0.0500059,-0.0345142
2718,0.1,-0.05,0.100003,0.107606,-0.0500059,-0.0344132
2719,0.1,-0.05,0.100003,0.107658,-0.0500058,-0.0343116
2720,0.1,-0.05,0.100003,0.107711,-0.0500058,-0.0342092
2721,0.1,-0.05,0.100003,0.107764,-0.0500058,-0.0341062
2722,0.1,-0.05,0.100003,0.107817,-0.0500057,-0.0340024
2723,0.1,-0.05,0.100003,0.107871,-0.0500057,-0.0338979
2724,0.1,-0.05,0.100003,0.107925,-0.0500057,-0.0337927
2725,0.1,-0.05,0.100003,0.107979,-0.0500057,-0.0336868
2726,0.1,-0.05,0.100003,0.108034,-0.0500056,-0.0335802
2727,0.1,-0.05,0.100003,0.108089,-0.0500056,-0.0334728
2728,0.1,-0.05,0.100003,0.108145,-0.0500056,-0.0333647
2729,0.1,-0.05,0.100003,0.108201,-0.0500056,-0.0332558
2730,0.1,-0.05,0.100003,0.108257,-0.0500055,-0.0331462
2731,0.1,-0.05,0.100003,0.108314,-0.0500055,-0.0330359
2732,0.1,-0.05,0.100003,0.108371,-0.0500055,-0.0329248
2733,0.1,-0.05,0.100003,0.108428,-0.0500054,-0.0328129
2734,0.1,-0.05,0.100003,0.108486,-0.0500054,-0.0327003
2735,0.1,-0.05,0.100003,0.108544,-0.0500054,-0.0325869
2736,0.1,-0.05,0.100003,0.108602,-0.0500053,-0.0324727
2737,0.1,-0.05,0.100003,0.108661,-0.0500053,-0.0323577
2738,0.1,-0.05,0.100003,0.10872,-0.0500052,-0.0322419
2739,0.1,-0.05,0.100003,0.10878,-0.0500051,-0.0321254
2740,0.1,-0.05,0.100003,0.10884,-0.0500051,-0.032008
2741,0.1,-0.05,0.100003,0.1089,-0.050005,-0.0318899
