timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76291e+09,10212,-0.0510439,0,0.0510439,1.04487,0,-1.04487
1.76291e+09,10213,-0.0508022,0,0.0508022,1.0494,0,-1.0494
1.76291e+09,10214,-0.0505621,0,0.0505621,1.05391,0,-1.05391
1.76291e+09,10215,-0.0503236,0,0.0503236,1.05841,0,-1.05841
1.76291e+09,10216,-0.0500867,0,0.0500867,1.06289,0,-1.06289
1.76291e+09,10217,-0.0498514,0,0.0498514,1.06735,0,-1.06735
1.76291e+09,10218,-0.0496176,0,0.0496176,1.0718,0,-1.0718
1.76291e+09,10219,-0.0493854,0,0.0493854,1.07623,0,-1.07623
1.76291e+09,10220,-0.0491547,0,0.0491547,1.08065,0,-1.08065
1.76291e+09,10221,-0.0489256,0,0.0489256,1.08505,0,-1.08505
1.76291e+09,10222,-0.0486981,0,0.0486981,1.08943,0,-1.08943
1.76291e+09,10223,-0.048472,0,0.048472,1.0938,0,-1.0938
1.76291e+09,10224,-0.0482474,0,0.0482474,1.09816,0,-1.09816
1.76291e+09,10225,-0.0480244,0,0.0480244,1.10249,0,-1.10249
1.76291e+09,10226,-0.0478028,0,0.0478028,1.10682,0,-1.10682
1.76291e+09,10227,-0.0475828,0,0.0475828,1.11112,0,-1.11112
1.76291e+09,10228,-0.0473641,0,0.0473641,1.11541,0,-1.11541
1.76291e+09,10229,-0.047147,0,0.047147,1.11969,0,-1.11969
1.76291e+09,10230,-0.0469313,0,0.0469313,1.12394,0,-1.12394
1.76291e+09,10231,-0.0467171,0,0.0467171,1.12819,0,-1.12819
1.76291e+09,10232,-0.0465043,0,0.0465043,1.13241,0,-1.13241
1.76291e+09,10233,-0.0462929,0,0.0462929,1.13663,0,-1.13663
1.76291e+09,10234,-0.0460829,0,0.0460829,1.14082,0,-1.14082
1.76291e+09,10235,-0.0458744,0,0.0458744,1.145,0,-1.145
1.76291e+09,10236,-0.0456672,0,0.0456672,1.14916,0,-1.14916
1.76291e+09,10237,-0.0454615,0,0.0454615,1.15331,0,-1.15331
1.76291e+09,10238,-0.0452571,0,0.0452571,1.15745,0,-1.15745
1.76291e+09,10239,-0.0450542,0,0.0450542,1.16156,0,-1.16156
1.76291e+09,10240,-0.0448525,0,0.0448525,1.16566,0,-1.16566
1.76291e+09,10241,-0.0446523,0,0.0446523,1.16975,0,-1.16975
1.76291e+09,10242,-0.0444534,0,0.0444534,1.17382,0,-1.17382
1.76291e+09,10243,-0.0442559,0,0.0442559,1.17787,0,-1.17787
1.76291e+09,10244,-0.0440597,0,0.0440597,1.18191,0,-1.18191
1.76291e+09,10245,-0.0438649,0,0.0438649,1.18593,0,-1.18593
1.76291e+09,10246,-0.0436713,0,0.0436713,1.18993,0,-1.18993
1.76291e+09,10247,-0.0434791,0,0.0434791,1.19392,0,-1.19392
1.76291e+09,10248,-0.0432883,0,0.0432883,1.1979,0,-1.1979
1.76291e+09,10249,-0.0430987,0,0.0430987,1.20186,0,-1.20186
1.76291e+09,10250,-0.0429104,0,0.0429104,1.2058,0,-1.2058
1.76291e+09,10251,-0.0427234,0,0.0427234,1.20972,0,-1.20972
1.76291e+09,10252,-0.0425377,0,0.0425377,1.21363,0,-1.21363
1.76291e+09,10253,-0.0423533,0,0.0423533,1.21753,0,-1.21753
1.76291e+09,10254,-0.0421702,0,0.0421702,1.22141,0,-1.22141
1.76291e+09,10255,-0.0419883,0,0.0419883,1.22527,0,-1.22527
